Year,Local Government Area,Offence Division,Offence Subdivision,Victim Reports
2011,Port Phillip,B Property and deception offences,B: Property Damage,651
2011,Port Phillip,B Property and deception offences,B: Theft,2999
2011,Port Phillip,B Property and deception offences,Other Offences,114
2011,Port Phillip,C Other offences,Other Offences,6
2011,Pyrenees,A Crimes against the person,A: Assault,29
2011,Pyrenees,A Crimes against the person,A: Sexual Offence,5
2011,Pyrenees,A Crimes against the person,Other Offences,4
2011,Pyrenees,A Crimes against the person,Other Offences,6
2011,Pyrenees,B Property and deception offences,B: Property Damage,13
2011,Pyrenees,B Property and deception offences,B: Property Damage,37
2011,Pyrenees,B Property and deception offences,B: Theft,62
2011,Queenscliffe,B Property and deception offences,B: Property Damage,15
2011,Queenscliffe,B Property and deception offences,B: Property Damage,14
2011,Queenscliffe,B Property and deception offences,B: Theft,31
2011,South Gippsland,A Crimes against the person,A: Assault,104
2011,South Gippsland,A Crimes against the person,A: Sexual Offence,25
2011,South Gippsland,A Crimes against the person,Other Offences,20
2011,South Gippsland,A Crimes against the person,Other Offences,8
2011,South Gippsland,B Property and deception offences,Other Offences,7
2011,South Gippsland,B Property and deception offences,B: Property Damage,107
2011,South Gippsland,B Property and deception offences,B: Property Damage,64
2011,South Gippsland,B Property and deception offences,B: Theft,136
2011,South Gippsland,B Property and deception offences,Other Offences,4
2011,Southern Grampians,A Crimes against the person,A: Assault,100
2011,Southern Grampians,A Crimes against the person,A: Sexual Offence,20
2011,Southern Grampians,A Crimes against the person,Other Offences,15
2011,Southern Grampians,A Crimes against the person,Other Offences,9
2011,Southern Grampians,B Property and deception offences,Other Offences,4
2011,Southern Grampians,B Property and deception offences,B: Property Damage,106
2011,Southern Grampians,B Property and deception offences,B: Property Damage,19
2011,Southern Grampians,B Property and deception offences,B: Theft,139
2011,Stonnington,A Crimes against the person,A: Assault,565
2011,Stonnington,A Crimes against the person,A: Sexual Offence,59
2011,Stonnington,A Crimes against the person,Other Offences,57
2011,Stonnington,A Crimes against the person,Other Offences,62
2011,Stonnington,A Crimes against the person,Other Offences,40
2011,Stonnington,B Property and deception offences,Other Offences,11
2011,Stonnington,B Property and deception offences,B: Property Damage,593
2011,Stonnington,B Property and deception offences,B: Property Damage,598
2011,Stonnington,B Property and deception offences,B: Theft,2354
2011,Stonnington,B Property and deception offences,Other Offences,76
2011,Stonnington,C Other offences,Other Offences,8
2011,Strathbogie,A Crimes against the person,A: Assault,32
2011,Strathbogie,A Crimes against the person,A: Sexual Offence,8
2011,Strathbogie,A Crimes against the person,Other Offences,7
2011,Strathbogie,A Crimes against the person,Other Offences,4
2011,Strathbogie,B Property and deception offences,B: Property Damage,31
2011,Strathbogie,B Property and deception offences,B: Property Damage,29
2011,Strathbogie,B Property and deception offences,B: Theft,71
2011,Surf Coast,A Crimes against the person,A: Assault,59
2011,Surf Coast,A Crimes against the person,A: Sexual Offence,14
2011,Surf Coast,A Crimes against the person,Other Offences,13
2011,Surf Coast,A Crimes against the person,Other Offences,4
2011,Surf Coast,B Property and deception offences,Other Offences,4
2011,Surf Coast,B Property and deception offences,B: Property Damage,126
2011,Surf Coast,B Property and deception offences,B: Property Damage,73
2011,Surf Coast,B Property and deception offences,B: Theft,290
2011,Swan Hill,A Crimes against the person,A: Assault,201
2011,Swan Hill,A Crimes against the person,A: Sexual Offence,26
2011,Swan Hill,A Crimes against the person,Other Offences,5
2011,Swan Hill,A Crimes against the person,Other Offences,41
2011,Swan Hill,A Crimes against the person,Other Offences,16
2011,Swan Hill,B Property and deception offences,Other Offences,6
2011,Swan Hill,B Property and deception offences,B: Property Damage,132
2011,Swan Hill,B Property and deception offences,B: Property Damage,76
2011,Swan Hill,B Property and deception offences,B: Theft,187
2011,Swan Hill,B Property and deception offences,Other Offences,10
2011,Towong,A Crimes against the person,A: Assault,20
2011,Towong,A Crimes against the person,A: Sexual Offence,5
2011,Towong,B Property and deception offences,B: Property Damage,8
2011,Towong,B Property and deception offences,B: Property Damage,13
2011,Towong,B Property and deception offences,B: Theft,30
2011,Wangaratta,A Crimes against the person,A: Assault,180
2011,Wangaratta,A Crimes against the person,A: Sexual Offence,26
2011,Wangaratta,A Crimes against the person,Other Offences,4
2011,Wangaratta,A Crimes against the person,Other Offences,24
2011,Wangaratta,A Crimes against the person,Other Offences,24
2011,Wangaratta,B Property and deception offences,Other Offences,5
2011,Wangaratta,B Property and deception offences,B: Property Damage,135
2011,Wangaratta,B Property and deception offences,B: Property Damage,46
2011,Wangaratta,B Property and deception offences,B: Theft,291
2011,Wangaratta,B Property and deception offences,Other Offences,19
2011,Warrnambool,A Crimes against the person,A: Assault,233
2011,Warrnambool,A Crimes against the person,A: Sexual Offence,42
2011,Warrnambool,A Crimes against the person,Other Offences,5
2011,Warrnambool,A Crimes against the person,Other Offences,32
2011,Warrnambool,A Crimes against the person,Other Offences,28
2011,Warrnambool,B Property and deception offences,B: Property Damage,282
2011,Warrnambool,B Property and deception offences,B: Property Damage,100
2011,Warrnambool,B Property and deception offences,B: Theft,329
2011,Warrnambool,B Property and deception offences,Other Offences,12
2011,Wellington,A Crimes against the person,A: Assault,261
2011,Wellington,A Crimes against the person,A: Sexual Offence,39
2011,Wellington,A Crimes against the person,Other Offences,4
2011,Wellington,A Crimes against the person,Other Offences,35
2011,Wellington,A Crimes against the person,Other Offences,19
2011,Wellington,B Property and deception offences,Other Offences,17
2011,Wellington,B Property and deception offences,B: Property Damage,294
2011,Wellington,B Property and deception offences,B: Property Damage,239
2011,Wellington,B Property and deception offences,B: Theft,488
2011,Wellington,B Property and deception offences,Other Offences,14
2011,West Wimmera,A Crimes against the person,A: Assault,8
2011,West Wimmera,B Property and deception offences,B: Property Damage,8
2011,West Wimmera,B Property and deception offences,B: Theft,20
2011,Whitehorse,A Crimes against the person,A: Assault,372
2011,Whitehorse,A Crimes against the person,A: Sexual Offence,66
2011,Whitehorse,A Crimes against the person,Other Offences,4
2011,Whitehorse,A Crimes against the person,Other Offences,58
2011,Whitehorse,A Crimes against the person,Other Offences,72
2011,Whitehorse,A Crimes against the person,Other Offences,25
2011,Whitehorse,B Property and deception offences,Other Offences,17
2011,Whitehorse,B Property and deception offences,B: Property Damage,482
2011,Whitehorse,B Property and deception offences,B: Property Damage,547
2011,Whitehorse,B Property and deception offences,B: Theft,1638
2011,Whitehorse,B Property and deception offences,Other Offences,73
2011,Whittlesea,A Crimes against the person,A: Assault,730
2011,Whittlesea,A Crimes against the person,A: Sexual Offence,64
2011,Whittlesea,A Crimes against the person,Other Offences,9
2011,Whittlesea,A Crimes against the person,Other Offences,55
2011,Whittlesea,A Crimes against the person,Other Offences,163
2011,Whittlesea,A Crimes against the person,Other Offences,53
2011,Whittlesea,B Property and deception offences,Other Offences,46
2011,Whittlesea,B Property and deception offences,B: Property Damage,763
2011,Whittlesea,B Property and deception offences,B: Property Damage,767
2011,Whittlesea,B Property and deception offences,B: Theft,2222
2011,Whittlesea,B Property and deception offences,Other Offences,81
2011,Wodonga,A Crimes against the person,A: Assault,153
2011,Wodonga,A Crimes against the person,A: Sexual Offence,25
2011,Wodonga,A Crimes against the person,Other Offences,6
2011,Wodonga,A Crimes against the person,Other Offences,38
2011,Wodonga,A Crimes against the person,Other Offences,7
2011,Wodonga,B Property and deception offences,Other Offences,16
2011,Wodonga,B Property and deception offences,B: Property Damage,256
2011,Wodonga,B Property and deception offences,B: Property Damage,183
2011,Wodonga,B Property and deception offences,B: Theft,543
2011,Wodonga,B Property and deception offences,Other Offences,12
2011,Wyndham,A Crimes against the person,Other Offences,9
2011,Wyndham,A Crimes against the person,A: Assault,700
2011,Wyndham,A Crimes against the person,A: Sexual Offence,107
2011,Wyndham,A Crimes against the person,Other Offences,9
2011,Wyndham,A Crimes against the person,Other Offences,109
2011,Wyndham,A Crimes against the person,Other Offences,89
2011,Wyndham,A Crimes against the person,Other Offences,45
2011,Wyndham,B Property and deception offences,Other Offences,72
2011,Wyndham,B Property and deception offences,B: Property Damage,902
2011,Wyndham,B Property and deception offences,B: Property Damage,1080
2011,Wyndham,B Property and deception offences,B: Theft,2555
2011,Wyndham,B Property and deception offences,Other Offences,81
2011,Yarra,A Crimes against the person,A: Assault,560
2011,Yarra,A Crimes against the person,A: Sexual Offence,61
2011,Yarra,A Crimes against the person,Other Offences,8
2011,Yarra,A Crimes against the person,Other Offences,116
2011,Yarra,A Crimes against the person,Other Offences,57
2011,Yarra,A Crimes against the person,Other Offences,31
2011,Yarra,B Property and deception offences,Other Offences,14
2011,Yarra,B Property and deception offences,B: Property Damage,636
2011,Yarra,B Property and deception offences,B: Property Damage,871
2011,Yarra,B Property and deception offences,B: Theft,3034
2011,Yarra,B Property and deception offences,Other Offences,82
2011,Yarra,C Other offences,Other Offences,4
2011,Yarra,C Other offences,Other Offences,4
2011,Yarra Ranges,A Crimes against the person,Other Offences,4
2011,Yarra Ranges,A Crimes against the person,A: Assault,467
2011,Yarra Ranges,A Crimes against the person,A: Sexual Offence,83
2011,Yarra Ranges,A Crimes against the person,Other Offences,6
2011,Yarra Ranges,A Crimes against the person,Other Offences,33
2011,Yarra Ranges,A Crimes against the person,Other Offences,88
2011,Yarra Ranges,A Crimes against the person,Other Offences,35
2011,Yarra Ranges,B Property and deception offences,Other Offences,28
2011,Yarra Ranges,B Property and deception offences,B: Property Damage,561
2011,Yarra Ranges,B Property and deception offences,B: Property Damage,398
